"Time","lat","lon","elevation","satellites","hdop","geometry"
2024-06-09 06:02:53,1.296345,36.904496,1303.3,11,1.5,c(36.904496, 1.296345)
2024-06-09 06:02:56,1.296323,36.904495,1311.6,11,1.20000004768372,c(36.904495, 1.296323)
2024-06-09 06:02:59,1.296336,36.904528,1301.1,10,1.20000004768372,c(36.904528, 1.296336)
2024-06-09 06:03:02,1.296373,36.904505,1322.6,10,0.899999976158142,c(36.904505, 1.296373)
2024-06-09 06:03:05,1.296373,36.904521,1334.8,10,0.899999976158142,c(36.904521, 1.296373)
2024-06-09 06:03:08,1.296373,36.904516,1337.4,10,0.899999976158142,c(36.904516, 1.296373)
2024-06-09 06:03:11,1.296381,36.9045,1331.3,10,0.899999976158142,c(36.9045, 1.296381)
2024-06-09 06:03:14,1.296353,36.904476,1315.5,10,0.899999976158142,c(36.904476, 1.296353)
2024-06-09 06:03:17,1.296366,36.904481,1310.3,10,0.899999976158142,c(36.904481, 1.296366)
2024-06-09 06:03:20,1.296375,36.904486,1315,9,0.899999976158142,c(36.904486, 1.296375)
2024-06-09 06:03:23,1.296371,36.904486,1315.2,9,0.899999976158142,c(36.904486, 1.296371)
2024-06-09 06:03:26,1.29637,36.904485,1315.3,10,0.800000011920929,c(36.904485, 1.29637)
2024-06-09 06:03:29,1.296371,36.904485,1315.3,10,0.899999976158142,c(36.904485, 1.296371)
2024-06-09 06:03:32,1.296368,36.904486,1315.2,11,0.800000011920929,c(36.904486, 1.296368)
2024-06-09 06:03:35,1.296366,36.904486,1315.2,11,0.800000011920929,c(36.904486, 1.296366)
2024-06-09 06:03:38,1.296371,36.904491,1313.6,11,0.800000011920929,c(36.904491, 1.296371)
2024-06-09 06:03:41,1.296371,36.904495,1313.3,10,0.899999976158142,c(36.904495, 1.296371)
2024-06-09 06:03:44,1.296373,36.904498,1312.8,11,0.899999976158142,c(36.904498, 1.296373)
2024-06-09 06:03:47,1.296373,36.904501,1312.7,11,0.899999976158142,c(36.904501, 1.296373)
2024-06-09 06:03:50,1.296375,36.904505,1312.7,12,0.899999976158142,c(36.904505, 1.296375)
2024-06-09 06:03:53,1.296375,36.904505,1312.6,12,0.899999976158142,c(36.904505, 1.296375)
2024-06-09 06:03:56,1.296373,36.904506,1312.6,12,0.899999976158142,c(36.904506, 1.296373)
2024-06-09 06:03:59,1.296373,36.904506,1312.5,12,0.899999976158142,c(36.904506, 1.296373)
2024-06-09 06:04:02,1.296373,36.904506,1312.5,12,0.899999976158142,c(36.904506, 1.296373)
2024-06-09 06:04:05,1.296373,36.904506,1312.5,10,0.899999976158142,c(36.904506, 1.296373)
2024-06-09 06:04:08,1.296373,36.904506,1312.5,11,0.899999976158142,c(36.904506, 1.296373)
2024-06-09 06:04:11,1.296375,36.904506,1312.5,11,0.899999976158142,c(36.904506, 1.296375)
2024-06-09 06:04:14,1.296375,36.904506,1312.5,11,0.899999976158142,c(36.904506, 1.296375)
2024-06-09 06:04:17,1.296375,36.904506,1312.5,11,0.899999976158142,c(36.904506, 1.296375)
2024-06-09 06:04:20,1.296375,36.904506,1312.5,11,0.899999976158142,c(36.904506, 1.296375)
2024-06-09 06:04:23,1.296375,36.904506,1312.6,11,0.800000011920929,c(36.904506, 1.296375)
2024-06-09 06:04:26,1.296375,36.904501,1312.7,11,0.800000011920929,c(36.904501, 1.296375)
2024-06-09 06:04:29,1.296376,36.904501,1312.4,11,0.800000011920929,c(36.904501, 1.296376)
2024-06-09 06:04:32,1.296376,36.9045,1312.5,11,0.800000011920929,c(36.9045, 1.296376)
2024-06-09 06:04:35,1.296376,36.9045,1312.5,11,0.899999976158142,c(36.9045, 1.296376)
2024-06-09 06:04:38,1.296376,36.9045,1312.5,11,0.899999976158142,c(36.9045, 1.296376)
2024-06-09 06:04:41,1.296376,36.9045,1312.5,12,0.899999976158142,c(36.9045, 1.296376)
2024-06-09 06:04:44,1.296378,36.904496,1312.3,12,0.899999976158142,c(36.904496, 1.296378)
2024-06-09 06:04:47,1.296378,36.904496,1312.2,12,0.800000011920929,c(36.904496, 1.296378)
